ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	Chaperome_ID	Status	log10.p.adjust
GO:0070424	regulation of nucleotide-binding oligomerization domain containing signaling pathway	2/10	14/29456	9.41905502015801e-06	8.42006433620185e-05	2.6139004362161e-05	HSPA1A/HSPA1A	2	BAG4_HUMAN	Up	-4.07468459012141
GO:1901029	negative regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway	2/10	14/29456	9.41905502015801e-06	8.42006433620185e-05	2.6139004362161e-05	HSPA1A/HSPA1A	2	BAG4_HUMAN	Up	-4.07468459012141
GO:1903265	positive regulation of tumor necrosis factor-mediated signaling pathway	2/10	18/29456	1.58249656243301e-05	0.000137304848799335	4.26245204122824e-05	HSPA1A/HSPA1A	2	BAG4_HUMAN	Up	-3.8623141257668
GO:0060700	regulation of ribonuclease activity	2/10	19/29456	1.76835235480634e-05	0.000149046841333678	4.62696706370382e-05	HSPA1A/HSPA1A	2	BAG4_HUMAN	Up	-3.82667722329381
GO:0070431	nucleotide-binding oligomerization domain containing 2 signaling pathway	2/10	20/29456	1.96448015345984e-05	0.000160978234797404	4.99736179388908e-05	HSPA1A/HSPA1A	2	BAG4_HUMAN	Up	-3.79323283916302
GO:1903896	positive regulation of IRE1-mediated unfolded protein response	2/10	21/29456	2.17087435957965e-05	0.000173083225966486	5.37314564106486e-05	HSPA1A/HSPA1A	2	BAG4_HUMAN	Up	-3.76174501891365
GO:0098787	mRNA cleavage involved in mRNA processing	2/10	28/29456	3.90262333076887e-05	0.000299388355771126	9.29412558504478e-05	HSPA1A/HSPA1A	2	BAG4_HUMAN	Up	-3.5237650948503
GO:0043484	regulation of RNA splicing	3/10	207/29456	3.95801555087252e-05	0.000299388355771126	9.29412558504478e-05	HSPA8/HSPA1A/HSPA1A	3	BAG4_HUMAN	Up	-3.5237650948503
GO:0050684	regulation of mRNA processing	3/10	222/29456	4.87403866827827e-05	0.000359460351785523	0.000111589832668476	HSPA8/HSPA1A/HSPA1A	3	BAG4_HUMAN	Up	-3.44434900500391
GO:1901673	regulation of mitotic spindle assembly	2/10	33/29456	5.44634937418642e-05	0.000382541206044046	0.000118754986354441	HSPA1A/HSPA1A	2	BAG4_HUMAN	Up	-3.41732177725888
GO:1903894	regulation of IRE1-mediated unfolded protein response	2/10	33/29456	5.44634937418642e-05	0.000382541206044046	0.000118754986354441	HSPA1A/HSPA1A	2	BAG4_HUMAN	Up	-3.41732177725888
GO:0032075	positive regulation of nuclease activity	2/10	34/29456	5.78569829412412e-05	0.000387904771992412	0.000120420036265263	HSPA1A/HSPA1A	2	BAG4_HUMAN	Up	-3.4112748776899
GO:1900103	positive regulation of endoplasmic reticulum unfolded protein response	2/10	34/29456	5.78569829412412e-05	0.000387904771992412	0.000120420036265263	HSPA1A/HSPA1A	2	BAG4_HUMAN	Up	-3.4112748776899
GO:0007006	mitochondrial membrane organization	3/10	241/29456	6.22115677281741e-05	0.000407831388440252	0.000126605997481898	HSPA1A/HSPA1A/HSPA4	3	BAG4_HUMAN	Up	-3.38951935211893
GO:0000394	RNA splicing, via endonucleolytic cleavage and ligation	2/10	39/29456	7.63515505181716e-05	0.000489645813105666	0.000152004231008717	HSPA1A/HSPA1A	2	BAG4_HUMAN	Up	-3.3101179547347
GO:1902236	negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway	2/10	40/29456	8.03554988062468e-05	0.000504358981868996	0.000156571744594479	HSPA1A/HSPA1A	2	BAG4_HUMAN	Up	-3.29726024064042
GO:0006379	mRNA cleavage	2/10	46/29456	0.000106509762853798	0.000628407600837411	0.00019508103933222	HSPA1A/HSPA1A	2	BAG4_HUMAN	Up	-3.2017585706375
GO:0045648	positive regulation of erythrocyte differentiation	2/10	46/29456	0.000106509762853798	0.000628407600837411	0.00019508103933222	HSPA1A/HSPA1A	2	BAG4_HUMAN	Up	-3.2017585706375
GO:0090169	regulation of spindle assembly	2/10	46/29456	0.000106509762853798	0.000628407600837411	0.00019508103933222	HSPA1A/HSPA1A	2	BAG4_HUMAN	Up	-3.2017585706375
GO:0033209	tumor necrosis factor-mediated signaling pathway	3/10	308/29456	0.000128661015896029	0.00074367750251631	0.000230865094447525	HSPA1A/HSPA1A/PSMB5	3	BAG4_HUMAN	Up	-3.12861535644557
GO:0007020	microtubule nucleation	2/10	51/29456	0.00013108891569779	0.00074367750251631	0.000230865094447525	HSPA1A/HSPA1A	2	BAG4_HUMAN	Up	-3.12861535644557
GO:1900101	regulation of endoplasmic reticulum unfolded protein response	2/10	59/29456	0.000175661478789478	0.000977738419677282	0.0003035262890702	HSPA1A/HSPA1A	2	BAG4_HUMAN	Up	-3.00977731912427
GO:0032069	regulation of nuclease activity	2/10	60/29456	0.000181685861561774	0.000992543132605987	0.000308122221362073	HSPA1A/HSPA1A	2	BAG4_HUMAN	Up	-3.00325061116863
GO:0061077	chaperone-mediated protein folding	9/33	151/29456	6.66974500048576e-14	7.73023445556299e-11	4.39501091610956e-11	HSPA8/HSPA5/HSPD1/CCT2/HSPA1A/HSPA1A/CHORDC1/HSPE1/PPID	9	AHSA1_HUMAN	Up	-10.1118073338678
GO:0006458	'de novo' protein folding	7/33	111/29456	3.50942878805874e-11	1.7967254059602e-08	1.02152500261667e-08	HSPA8/HSPA5/HSPD1/CCT2/HSPA1A/HSPA1A/HSPE1	7	AHSA1_HUMAN	Up	-7.74551829116518
GO:0006457	protein folding	10/33	462/29456	5.48208211175424e-11	1.7967254059602e-08	1.02152500261667e-08	HSPA8/HSPA5/HSPD1/DNAJA1/CCT2/HSPA1A/HSPA1A/CHORDC1/HSPE1/PPID	10	AHSA1_HUMAN	Up	-7.74551829116518
GO:0043484	regulation of RNA splicing	8/33	207/29456	6.20095049511717e-11	1.7967254059602e-08	1.02152500261667e-08	HNRNPA2B1/PRPF19/HSPA8/HNRNPA1/HNRNPU/RBMX/HSPA1A/HSPA1A	8	AHSA1_HUMAN	Up	-7.74551829116518
GO:0050684	regulation of mRNA processing	8/33	222/29456	1.08304019080977e-10	2.51048716229704e-08	1.42733296725666e-08	HNRNPA2B1/PRPF19/HSPA8/HNRNPA1/HNRNPU/RBMX/HSPA1A/HSPA1A	8	AHSA1_HUMAN	Up	-7.60024199510533
GO:0051084	'de novo' posttranslational protein folding	6/33	77/29456	2.73873279167302e-10	5.29031884258171e-08	3.00780127646896e-08	HSPA8/HSPA5/CCT2/HSPA1A/HSPA1A/HSPE1	6	AHSA1_HUMAN	Up	-7.27651815265272
GO:0050685	positive regulation of mRNA processing	5/33	45/29456	1.52068261880491e-09	2.51781593599271e-07	1.43149972837876e-07	PRPF19/HSPA8/RBMX/HSPA1A/HSPA1A	5	AHSA1_HUMAN	Up	-6.59897602200597
GO:0033120	positive regulation of RNA splicing	5/33	50/29456	2.62671681319849e-09	3.80545598312132e-07	2.1635851645556e-07	PRPF19/HSPA8/RBMX/HSPA1A/HSPA1A	5	AHSA1_HUMAN	Up	-6.41959329708301
GO:0042026	protein refolding	5/33	63/29456	8.624606870864e-09	9.9669510919134e-07	5.66669214253466e-07	HSPA8/HSPA5/HSPD1/HSPA1A/HSPA1A	5	AHSA1_HUMAN	Up	-6.00143767282808
GO:0051085	chaperone cofactor-dependent protein refolding	5/33	64/29456	9.3480909059772e-09	9.9669510919134e-07	5.66669214253466e-07	HSPA8/HSPA5/HSPA1A/HSPA1A/HSPE1	5	AHSA1_HUMAN	Up	-6.00143767282808
GO:0048024	regulation of mRNA splicing, via spliceosome	6/33	138/29456	9.45957394400755e-09	9.9669510919134e-07	5.66669214253466e-07	HNRNPA2B1/PRPF19/HSPA8/HNRNPA1/HNRNPU/RBMX	6	AHSA1_HUMAN	Up	-6.00143767282808
GO:0006986	response to unfolded protein	7/33	331/29456	7.0588495103892e-08	6.81767215211757e-06	3.87617525745933e-06	HSPA8/HSPA5/HSPD1/DNAJA1/HSPA1A/HSPA1A/HSPE1	7	AHSA1_HUMAN	Up	-5.16636388693664
GO:0043488	regulation of mRNA stability	7/33	338/29456	8.13898133263587e-08	7.25621489578844e-06	4.12550794674498e-06	HSPA8/HNRNPU/VIM/PSMD2/HSPA1A/HSPA1A/PSMC4	7	AHSA1_HUMAN	Up	-5.13928986394781
GO:0043487	regulation of RNA stability	7/33	349/29456	1.01176278657283e-07	8.37595049741366e-06	4.76213161198942e-06	HSPA8/HNRNPU/VIM/PSMD2/HSPA1A/HSPA1A/PSMC4	7	AHSA1_HUMAN	Up	-5.07696589803929
GO:0051131	chaperone-mediated protein complex assembly	4/33	41/29456	1.28339192921129e-07	9.91634163970589e-06	5.63791822937731e-06	HSPD1/CCT2/HSPA1A/HSPA1A	4	AHSA1_HUMAN	Up	-5.0036485192496
GO:0061013	regulation of mRNA catabolic process	7/33	368/29456	1.44938861208769e-07	1.04990087588102e-05	5.96919257346641e-06	HSPA8/HNRNPU/VIM/PSMD2/HSPA1A/HSPA1A/PSMC4	7	AHSA1_HUMAN	Up	-4.97885170196818
GO:0035966	response to topologically incorrect protein	7/33	375/29456	1.64654128084284e-07	1.12255373205697e-05	6.38225908240013e-06	HSPA8/HSPA5/HSPD1/DNAJA1/HSPA1A/HSPA1A/HSPE1	7	AHSA1_HUMAN	Up	-4.94979286192611
GO:1903313	positive regulation of mRNA metabolic process	5/33	115/29456	1.80712209143854e-07	1.16358583554293e-05	6.61554636982764e-06	PRPF19/HSPA8/RBMX/HSPA1A/HSPA1A	5	AHSA1_HUMAN	Up	-4.93420157410682
GO:0009266	response to temperature stimulus	7/33	462/29456	6.69985875145968e-07	4.08691383839041e-05	2.3236075226669e-05	HSPA8/HSPA5/HSPD1/DNAJA1/HSPA1A/HSPA1A/CHORDC1	7	AHSA1_HUMAN	Up	-4.38860451812546
GO:0009408	response to heat	6/33	343/29456	2.02726441051129e-06	0.000117479972589129	6.67930274200035e-05	HSPA8/HSPA5/DNAJA1/HSPA1A/HSPA1A/CHORDC1	6	AHSA1_HUMAN	Up	-3.93003616348045
GO:2000278	regulation of DNA biosynthetic process	5/33	205/29456	3.14908546618788e-06	0.000173799526443417	9.88134086132137e-05	HNRNPA2B1/HNRNPA1/HNRNPU/CCT2/DDX39B	5	AHSA1_HUMAN	Up	-3.75995141122044
GO:0048026	positive regulation of mRNA splicing, via spliceosome	3/33	28/29456	4.11715657801794e-06	0.000216899294269218	0.000123317704202834	PRPF19/HSPA8/RBMX	3	AHSA1_HUMAN	Up	-3.66374186105857
GO:0006403	RNA localization	6/33	397/29456	4.69868429132604e-06	0.00023677283015856	0.000134616767339593	HNRNPA2B1/HNRNPA1/HNRNPU/CCT2/DDX39A/DDX39B	6	AHSA1_HUMAN	Up	-3.62566813467377
GO:1904356	regulation of telomere maintenance via telomere lengthening	4/33	103/29456	5.33598038407787e-06	0.000257683386047761	0.00014650542633477	HNRNPA2B1/HNRNPA1/HNRNPU/CCT2	4	AHSA1_HUMAN	Up	-3.58891358137295
GO:1901673	regulation of mitotic spindle assembly	3/33	33/29456	6.83076655366635e-06	0.000304494555219204	0.00017311983249373	HNRNPU/HSPA1A/HSPA1A	3	AHSA1_HUMAN	Up	-3.51642046874341
GO:1903894	regulation of IRE1-mediated unfolded protein response	3/33	33/29456	6.83076655366635e-06	0.000304494555219204	0.00017311983249373	HSPA5/HSPA1A/HSPA1A	3	AHSA1_HUMAN	Up	-3.51642046874341
GO:0032075	positive regulation of nuclease activity	3/33	34/29456	7.48608939206373e-06	0.000321347318718588	0.000182701440913524	HSPA5/HSPA1A/HSPA1A	3	AHSA1_HUMAN	Up	-3.49302531943673
GO:0043618	regulation of transcription from RNA polymerase II promoter in response to stress	5/33	250/29456	8.26932698563271e-06	0.000342291070583868	0.000194608973421281	HSPA5/PSMD2/HSPA1A/HSPA1A/PSMC4	5	AHSA1_HUMAN	Up	-3.46560443024201
GO:0034605	cellular response to heat	5/33	253/29456	8.76086698882276e-06	0.000350132580691227	0.000199067249909366	HSPA8/HSPA5/HSPA1A/HSPA1A/CHORDC1	5	AHSA1_HUMAN	Up	-3.45576747519307
GO:0043620	regulation of DNA-templated transcription in response to stress	5/33	261/29456	1.01840767691227e-05	0.000393444832513775	0.000223692352893714	HSPA5/PSMD2/HSPA1A/HSPA1A/PSMC4	5	AHSA1_HUMAN	Up	-3.40511615432014
GO:2000573	positive regulation of DNA biosynthetic process	4/33	130/29456	1.34204475353803e-05	0.000501751570758252	0.000285269954402312	HNRNPA2B1/HNRNPA1/CCT2/DDX39B	4	AHSA1_HUMAN	Up	-3.29951125925787
GO:0010833	telomere maintenance via telomere lengthening	4/33	140/29456	1.79697751374835e-05	0.000650842793260731	0.000370035501186338	HNRNPA2B1/HNRNPA1/HNRNPU/CCT2	4	AHSA1_HUMAN	Up	-3.1865238997026
GO:0090169	regulation of spindle assembly	3/33	46/29456	1.88172403383366e-05	0.000660884289458549	0.000375744575814951	HNRNPU/HSPA1A/HSPA1A	3	AHSA1_HUMAN	Up	-3.17987457205536
GO:0032204	regulation of telomere maintenance	4/33	147/29456	2.17674166646827e-05	0.000720812454696208	0.000409816626529064	HNRNPA2B1/HNRNPA1/HNRNPU/CCT2	4	AHSA1_HUMAN	Up	-3.14217771792368
GO:1900034	regulation of cellular response to heat	4/33	147/29456	2.17674166646827e-05	0.000720812454696208	0.000409816626529064	HSPA8/HSPA1A/HSPA1A/CHORDC1	4	AHSA1_HUMAN	Up	-3.14217771792368
GO:0045069	regulation of viral genome replication	4/33	152/29456	2.48195764221267e-05	0.000799052474256802	0.000454299849130156	TRIM28/HSPA8/TOP2A/PPID	4	AHSA1_HUMAN	Up	-3.09742469936954
GO:2001252	positive regulation of chromosome organization	5/33	330/29456	3.14061226617157e-05	0.000983775572025094	0.000559323834601253	HNRNPA2B1/TRIM28/HNRNPA1/HNRNPU/CCT2	5	AHSA1_HUMAN	Up	-3.00710396554007
GO:0010499	proteasomal ubiquitin-independent protein catabolic process	5/7	48/29456	1.94179125357792e-13	2.8932689678311e-11	9.4023576489036e-12	PSMA5/PSMB4/PSMB3/PSMB2/PSMA1	5	PSMG1_HUMAN	Up	-10.5386111910271
GO:0006521	regulation of cellular amino acid metabolic process	5/7	121/29456	2.24503841311821e-11	1.16384377237318e-09	3.78218393000116e-10	PSMA5/PSMB4/PSMB3/PSMB2/PSMA1	5	PSMG1_HUMAN	Up	-8.93410531294202
GO:0002478	antigen processing and presentation of exogenous peptide antigen	6/7	391/29456	3.64505106526856e-11	1.16384377237318e-09	3.78218393000116e-10	CAPZA2/PSMA5/PSMB4/PSMB3/PSMB2/PSMA1	6	PSMG1_HUMAN	Up	-8.93410531294202
GO:0031146	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	5/7	136/29456	4.06139712784554e-11	1.16384377237318e-09	3.78218393000116e-10	PSMA5/PSMB4/PSMB3/PSMB2/PSMA1	5	PSMG1_HUMAN	Up	-8.93410531294202
GO:0019884	antigen processing and presentation of exogenous antigen	6/7	400/29456	4.18086685896945e-11	1.16384377237318e-09	3.78218393000116e-10	CAPZA2/PSMA5/PSMB4/PSMB3/PSMB2/PSMA1	6	PSMG1_HUMAN	Up	-8.93410531294202
GO:0048002	antigen processing and presentation of peptide antigen	6/7	418/29456	5.45056500992498e-11	1.16384377237318e-09	3.78218393000116e-10	CAPZA2/PSMA5/PSMB4/PSMB3/PSMB2/PSMA1	6	PSMG1_HUMAN	Up	-8.93410531294202
GO:1902036	regulation of hematopoietic stem cell differentiation	5/7	148/29456	6.23216243689285e-11	1.16384377237318e-09	3.78218393000116e-10	PSMA5/PSMB4/PSMB3/PSMB2/PSMA1	5	PSMG1_HUMAN	Up	-8.93410531294202
GO:0033238	regulation of cellular amine metabolic process	5/7	156/29456	8.13375303736462e-11	1.16384377237318e-09	3.78218393000116e-10	PSMA5/PSMB4/PSMB3/PSMB2/PSMA1	5	PSMG1_HUMAN	Up	-8.93410531294202
GO:0002479	antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent	5/7	158/29456	8.67487730816259e-11	1.16384377237318e-09	3.78218393000116e-10	PSMA5/PSMB4/PSMB3/PSMB2/PSMA1	5	PSMG1_HUMAN	Up	-8.93410531294202
GO:0031145	anaphase-promoting complex-dependent catabolic process	5/7	161/29456	9.54015123882856e-11	1.16384377237318e-09	3.78218393000116e-10	PSMA5/PSMB4/PSMB3/PSMB2/PSMA1	5	PSMG1_HUMAN	Up	-8.93410531294202
GO:0042590	antigen processing and presentation of exogenous peptide antigen via MHC class I	5/7	162/29456	9.84341823043196e-11	1.16384377237318e-09	3.78218393000116e-10	PSMA5/PSMB4/PSMB3/PSMB2/PSMA1	5	PSMG1_HUMAN	Up	-8.93410531294202
GO:0060218	hematopoietic stem cell differentiation	5/7	162/29456	9.84341823043196e-11	1.16384377237318e-09	3.78218393000116e-10	PSMA5/PSMB4/PSMB3/PSMB2/PSMA1	5	PSMG1_HUMAN	Up	-8.93410531294202
GO:1901532	regulation of hematopoietic progenitor cell differentiation	5/7	163/29456	1.01543416381553e-10	1.16384377237318e-09	3.78218393000116e-10	PSMA5/PSMB4/PSMB3/PSMB2/PSMA1	5	PSMG1_HUMAN	Up	-8.93410531294202
GO:0061418	regulation of transcription from RNA polymerase II promoter in response to hypoxia	5/7	166/29456	1.11344972110784e-10	1.18502863175049e-09	3.85102911059855e-10	PSMA5/PSMB4/PSMB3/PSMB2/PSMA1	5	PSMG1_HUMAN	Up	-8.92627115643782
GO:0019882	antigen processing and presentation	6/7	480/29456	1.25333460205055e-10	1.20457111260336e-09	3.91453699609712e-10	CAPZA2/PSMA5/PSMB4/PSMB3/PSMB2/PSMA1	6	PSMG1_HUMAN	Up	-8.91916755606448
GO:0010972	negative regulation of G2/M transition of mitotic cell cycle	5/7	171/29456	1.29349918131905e-10	1.20457111260336e-09	3.91453699609712e-10	PSMA5/PSMB4/PSMB3/PSMB2/PSMA1	5	PSMG1_HUMAN	Up	-8.91916755606448
GO:0002474	antigen processing and presentation of peptide antigen via MHC class I	5/7	189/29456	2.14343376034922e-10	1.87101263076491e-09	6.08029537373267e-10	PSMA5/PSMB4/PSMB3/PSMB2/PSMA1	5	PSMG1_HUMAN	Up	-8.72792328067049
GO:1902750	negative regulation of cell cycle G2/M phase transition	5/7	191/29456	2.26028371501801e-10	1.87101263076491e-09	6.08029537373267e-10	PSMA5/PSMB4/PSMB3/PSMB2/PSMA1	5	PSMG1_HUMAN	Up	-8.72792328067049
GO:0070498	interleukin-1-mediated signaling pathway	5/7	202/29456	2.99735810772299e-10	2.35055977921435e-09	7.63869656261815e-10	PSMA5/PSMB4/PSMB3/PSMB2/PSMA1	5	PSMG1_HUMAN	Up	-8.62882869939902
GO:0060071	Wnt signaling pathway, planar cell polarity pathway	5/7	216/29456	4.20066807777167e-10	2.98047401708561e-09	9.6857509562655e-10	PSMA5/PSMB4/PSMB3/PSMB2/PSMA1	5	PSMG1_HUMAN	Up	-8.52571465987226
GO:2000736	regulation of stem cell differentiation	5/7	216/29456	4.20066807777167e-10	2.98047401708561e-09	9.6857509562655e-10	PSMA5/PSMB4/PSMB3/PSMB2/PSMA1	5	PSMG1_HUMAN	Up	-8.52571465987226
GO:0090175	regulation of establishment of planar polarity	5/7	219/29456	4.50272377144036e-10	3.04957200883915e-09	9.91030112374433e-10	PSMA5/PSMB4/PSMB3/PSMB2/PSMA1	5	PSMG1_HUMAN	Up	-8.51576110728996
GO:0090263	positive regulation of canonical Wnt signaling pathway	5/7	233/29456	6.15029244730091e-10	3.90145350729688e-09	1.26786903098309e-09	PSMA5/PSMB4/PSMB3/PSMB2/PSMA1	5	PSMG1_HUMAN	Up	-8.40877356410273
GO:0044106	cellular amine metabolic process	5/7	234/29456	6.28422041443794e-10	3.90145350729688e-09	1.26786903098309e-09	PSMA5/PSMB4/PSMB3/PSMB2/PSMA1	5	PSMG1_HUMAN	Up	-8.40877356410273
GO:0038061	NIK/NF-kappaB signaling	5/7	245/29456	7.91724921608836e-10	4.50264158355729e-09	1.46323922884942e-09	PSMA5/PSMB4/PSMB3/PSMB2/PSMA1	5	PSMG1_HUMAN	Up	-8.34653262209735
GO:0009308	amine metabolic process	5/7	247/29456	8.24754102702029e-10	4.50264158355729e-09	1.46323922884942e-09	PSMA5/PSMB4/PSMB3/PSMB2/PSMA1	5	PSMG1_HUMAN	Up	-8.34653262209735
GO:0001736	establishment of planar polarity	5/7	250/29456	8.7635305988699e-10	4.50264158355729e-09	1.46323922884942e-09	PSMA5/PSMB4/PSMB3/PSMB2/PSMA1	5	PSMG1_HUMAN	Up	-8.34653262209735
GO:0007164	establishment of tissue polarity	5/7	250/29456	8.7635305988699e-10	4.50264158355729e-09	1.46323922884942e-09	PSMA5/PSMB4/PSMB3/PSMB2/PSMA1	5	PSMG1_HUMAN	Up	-8.34653262209735
GO:0043618	regulation of transcription from RNA polymerase II promoter in response to stress	5/7	250/29456	8.7635305988699e-10	4.50264158355729e-09	1.46323922884942e-09	PSMA5/PSMB4/PSMB3/PSMB2/PSMA1	5	PSMG1_HUMAN	Up	-8.34653262209735
GO:0002223	stimulatory C-type lectin receptor signaling pathway	5/7	254/29456	9.49129641935717e-10	4.71401055494739e-09	1.5319285448787e-09	PSMA5/PSMB4/PSMB3/PSMB2/PSMA1	5	PSMG1_HUMAN	Up	-8.32660944939967
GO:0038095	Fc-epsilon receptor signaling pathway	5/7	257/29456	1.00681642324721e-09	4.83921442141403e-09	1.57261648452875e-09	PSMA5/PSMB4/PSMB3/PSMB2/PSMA1	5	PSMG1_HUMAN	Up	-8.31522513425141
GO:0002220	innate immune response activating cell surface receptor signaling pathway	5/7	259/29456	1.04680556817491e-09	4.8741884268144e-09	1.58398210973834e-09	PSMA5/PSMB4/PSMB3/PSMB2/PSMA1	5	PSMG1_HUMAN	Up	-8.31209768583165
GO:0043620	regulation of DNA-templated transcription in response to stress	5/7	261/29456	1.0880534530161e-09	4.91272619695149e-09	1.59650586407466e-09	PSMA5/PSMB4/PSMB3/PSMB2/PSMA1	5	PSMG1_HUMAN	Up	-8.30867743990888
GO:0001738	morphogenesis of a polarized epithelium	5/7	269/29456	1.26622706787211e-09	5.54905391508659e-09	1.80329551461662e-09	PSMA5/PSMB4/PSMB3/PSMB2/PSMA1	5	PSMG1_HUMAN	Up	-8.25578105552268
GO:0002244	hematopoietic progenitor cell differentiation	5/7	293/29456	1.94460177674312e-09	8.2784475638493e-09	2.69027614226116e-09	PSMA5/PSMB4/PSMB3/PSMB2/PSMA1	5	PSMG1_HUMAN	Up	-8.08205109771592
GO:0030177	positive regulation of Wnt signaling pathway	5/7	303/29456	2.30118808113242e-09	9.52436178024253e-09	3.09516525532431e-09	PSMA5/PSMB4/PSMB3/PSMB2/PSMA1	5	PSMG1_HUMAN	Up	-8.02116411639831
GO:0071347	cellular response to interleukin-1	5/7	305/29456	2.37839253696332e-09	9.57785102723065e-09	3.11254784353663e-09	PSMA5/PSMB4/PSMB3/PSMB2/PSMA1	5	PSMG1_HUMAN	Up	-8.01873192220621
GO:0033209	tumor necrosis factor-mediated signaling pathway	5/7	308/29456	2.49806443335815e-09	9.79504212027273e-09	3.1831291948608e-09	PSMA5/PSMB4/PSMB3/PSMB2/PSMA1	5	PSMG1_HUMAN	Up	-8.00899369212839
GO:0035567	non-canonical Wnt signaling pathway	5/7	315/29456	2.79605501688121e-09	1.05821495342851e-08	3.43891825204601e-09	PSMA5/PSMB4/PSMB3/PSMB2/PSMA1	5	PSMG1_HUMAN	Up	-7.97542610583023
GO:0090090	negative regulation of canonical Wnt signaling pathway	5/7	316/29456	2.84084551255975e-09	1.05821495342851e-08	3.43891825204601e-09	PSMA5/PSMB4/PSMB3/PSMB2/PSMA1	5	PSMG1_HUMAN	Up	-7.97542610583023
GO:0010565	regulation of cellular ketone metabolic process	5/7	322/29456	3.1217731245235e-09	1.13449803793659e-08	3.6868180674732e-09	PSMA5/PSMB4/PSMB3/PSMB2/PSMA1	5	PSMG1_HUMAN	Up	-7.9451962508712
GO:0043488	regulation of mRNA stability	5/7	338/29456	3.98064106757513e-09	1.41217980730642e-08	4.58921025334476e-09	PSMA5/PSMB4/PSMB3/PSMB2/PSMA1	5	PSMG1_HUMAN	Up	-7.8501100027535
GO:0070555	response to interleukin-1	5/7	343/29456	4.2845484253496e-09	1.48464584971416e-08	4.82470569317214e-09	PSMA5/PSMB4/PSMB3/PSMB2/PSMA1	5	PSMG1_HUMAN	Up	-7.82837713143631
GO:0043487	regulation of RNA stability	5/7	349/29456	4.67339311617102e-09	1.58258085070337e-08	5.14296850104945e-09	PSMA5/PSMB4/PSMB3/PSMB2/PSMA1	5	PSMG1_HUMAN	Up	-7.8006340935587
GO:1905330	regulation of morphogenesis of an epithelium	5/7	354/29456	5.01850888485948e-09	1.66168405298681e-08	5.4000329521295e-09	PSMA5/PSMB4/PSMB3/PSMB2/PSMA1	5	PSMG1_HUMAN	Up	-7.77945154799372
GO:0010389	regulation of G2/M transition of mitotic cell cycle	5/7	365/29456	5.8495510868909e-09	1.8947458955364e-08	6.15742219672727e-09	PSMA5/PSMB4/PSMB3/PSMB2/PSMA1	5	PSMG1_HUMAN	Up	-7.72244902504471
GO:0061013	regulation of mRNA catabolic process	5/7	368/29456	6.09425519924227e-09	1.91763445604639e-08	6.23180395465446e-09	PSMA5/PSMB4/PSMB3/PSMB2/PSMA1	5	PSMG1_HUMAN	Up	-7.7172341755032
GO:0038093	Fc receptor signaling pathway	5/7	369/29456	6.17761435504877e-09	1.91763445604639e-08	6.23180395465446e-09	PSMA5/PSMB4/PSMB3/PSMB2/PSMA1	5	PSMG1_HUMAN	Up	-7.7172341755032
